Top 100 Hubs by HITS
45, 0.035706550979
14, 0.0125904770132
11, 0.0124123435648
44, 0.0114553906711
117, 0.0104845757947
10, 0.0101203760908
23, 0.00956652369377
0, 0.00932405612551
24, 0.00928029154836
55, 0.00867324361782
6, 0.00807434997097
156, 0.00792629120283
33, 0.00783194675968
172, 0.00779304757319
13, 0.00734810889168
174, 0.0072039555364
76, 0.00710539167028
122, 0.00708522841977
9, 0.00691657900303
109, 0.00680326498409
133, 0.00673848335401
329, 0.00622337622378
16, 0.00596567994112
22, 0.00596485807652
120, 0.00586040546709
112, 0.00551756361561
498, 0.00515561421666
116, 0.00513179372848
21, 0.00506866198222
168, 0.00505947296144
163, 0.00505051862532
54, 0.00502639378654
64, 0.00502452092175
89, 0.00500771180456
126, 0.00491768156465
35, 0.00491193135303
119, 0.00486169532327
105, 0.00479945553643
422, 0.00470671981173
46, 0.00469708723972
34, 0.00463928497555
62, 0.00462283659165
387, 0.00458985628058
66, 0.00458717499411
115, 0.00457312274803
296, 0.00443050278038
47, 0.00432043405352
50, 0.00426274672037
382, 0.00424390007313
74, 0.00413144486007
257, 0.00412791891811
81, 0.00409222904828
690, 0.0040804532639
31, 0.00397824078537
214, 0.00395348906017
104, 0.00394446885085
189, 0.00391933106485
377, 0.00389661180806
99, 0.00387835645925
516, 0.00387662636694
32, 0.00384036267256
410, 0.00378047500082
103, 0.00372663006387
155, 0.0037238534289
805, 0.00372358609225
339, 0.00368348673014
121, 0.00367132358705
58, 0.00366195272072
129, 0.00361471985869
305, 0.00359162697163
180, 0.00358400058632
176, 0.00356949362955
17, 0.00352825756787
471, 0.00352763173563
224, 0.00349591491001
545, 0.00348638489249
402, 0.00348263726297
48, 0.00342803903252
222, 0.00337932692403
28, 0.00337225217033
584, 0.00336730224559
284, 0.0032655836393
323, 0.00326341146892
527, 0.0032272767503
56, 0.00321224510499
542, 0.00320167839014
417, 0.00319784313676
195, 0.00319510277815
384, 0.00319356107383
209, 0.00318725764732
313, 0.00318067442253
157, 0.00312861685994
63, 0.00308490220178
721, 0.00307575639383
98, 0.00307392272268
281, 0.00306575466043
635, 0.00305293382062
459, 0.00305169789448
628, 0.00305029049778
30, 0.00304458784955
