# Directed graph (each unordered pair of nodes is saved once): WikiTalk.txt 
3	5014
3	239850
3	777236
4	3981
5	74184
5	96142
5	207629
6	35841
6	56679
6	126185
6	280550
17	809
17	408612
19	37305
19	600768
19	2258538
22	100163
22	1042695
25	18542
25	328447
25	716650
25	963005
25	1021408
25	1236473
25	1563067
25	1592549
25	2099590
25	2175173
25	2236663
25	2262718
33	2534
39	1157
45	7583
45	242537
45	1852834
45	1931799
45	2048092
45	2169857
45	2305836
48	115
52	1015
62	707639
63	12313
63	250455
63	331001
63	370823
63	412299
63	445656
63	488210
63	680242
66	1875
66	143896
66	347889
66	428197
66	483897
66	654670
69	47867
69	820631
69	943100
69	1055932
69	1143679
72	1262765
73	6210
74	1128159
78	137532
80	447
80	53504
81	119493
81	583834
81	1175132
83	3690
83	747685
86	328
93	5321
102	1024
102	11083
103	14459
110	1725
113	47304
116	165517
121	13245
123	27478
126	74717
127	13225
127	33331
129	5958
129	2356747
131	1561
131	48703
131	96504
131	187341
133	28437
135	1314
135	1810217
138	5806
138	55548
138	79928
138	108126
138	152133
138	389014
138	703909
138	1003115
138	1299109
138	1630354
139	245
141	11236
142	28311
144	35027
145	17091
149	1456
149	534892
155	825
155	102283
155	351066
160	9005
160	278663
161	37629
166	1452
167	3947
168	89168
170	188027
170	331906
170	518764
170	1710186
170	2249499
172	9639
172	109748
172	2300255
179	929
181	461618
182	76478
184	869522
188	40491
188	61138
188	98835
189	7090
193	66037
197	291923
201	86167
201	1167854
203	31991
205	2989
205	30116
205	130138
205	287863
205	638046
205	1261661
206	2095
206	213770
206	268711
206	849942
206	903946
206	1163680
207	64789
209	120707
211	67176
211	472199
212	3273
212	551949
213	19871
213	252797
213	1052230
215	394
215	381437
217	145306
224	3426
225	4329
226	860567
240	2168271
241	216352
241	873534
242	2201
242	215386
243	5049
243	103988
243	422124
251	6026
253	11959
253	1217015
261	562422
262	31236
262	602001
262	1167181
264	751303
266	1140953
268	8376
270	876484
278	5321
278	275604
280	2707
280	1450197
283	1442229
285	1817886
290	5551
293	53346
293	611914
293	1649630
294	911875
297	8105
297	1775488
297	2020938
299	1806
299	6441
299	12987
299	23755
299	43743
299	89157
299	195248
299	537883
299	1207465
299	1882744
299	1989968
299	2135118
299	2316847
302	5471
302	512205
302	1902817
307	3981
313	576
327	1304
328	423
331	3
338	11735
339	686
353	1574
353	92787
356	36161
358	487223
359	1378073
361	51631
361	1177661
365	1695
365	32775
365	126057
365	436644
365	846534
368	991
368	277853
368	1405063
374	4
374	29357
377	5362
377	725151
381	3761
384	3717
385	1517
388	7146
389	385964
391	108647
393	48524
394	3870
396	15547
397	132451
398	283535
403	2833
407	8856
407	231376
407	1064191
412	1613
412	243610
418	6360
418	399151
418	442286
418	993949
418	1868824
418	1978576
418	2074369
420	63512
420	384869
421	5483
423	64409
426	33503
428	103016
428	1032526
431	994
432	7451
441	489581
444	568349
447	89807
458	149
458	406995
459	151266
459	1395835
469	22630
476	1978
476	1044147
476	1107415
477	598203
483	1075
483	265138
483	517190
483	804551
483	1785060
490	33344
493	809126
495	24486
500	229856
507	321
517	621093
519	183749
522	1443331
523	154197
523	427094
528	5986
528	334119
530	903850
534	471147
534	1298363
536	2174985
545	101248
545	1902548
550	7067
550	206812
550	2104496
555	192591
555	1113880
555	1967136
555	2172845
555	2283370
555	2375978
603	904
619	3959
619	575804
627	736366
634	1121
651	34104
675	4858
684	13877
694	16578
699	3058
700	98815
706	233094
711	102
724	6486
736	17345
736	57697
736	100584
740	98511
744	460468
747	933
749	115969
754	110278
754	2276347
758	40688
764	92254
767	127195
767	1881205
775	340
777	188158
780	288109
783	19961
788	30808
794	3864
797	126
802	51877
805	1007
814	1383
816	15732
819	27416
823	4156
823	287931
824	1837666
830	5327
830	1215609
834	7227
840	69208
840	208701
840	973491
841	79909
844	18306
847	33359
849	4440
853	63748
853	175887
853	313280
853	871056
853	1071467
858	1528
858	1133604
860	88027
862	69792
863	11129
867	34446
870	384
874	73853
879	433981
880	38327
880	675795
884	10319
886	1924
886	389816
887	7667
887	654371
891	389058
891	851245
891	2015337
892	2246761
894	2082367
899	8332
903	1377
903	117193
905	73698
906	359956
907	8002
907	138700
912	12842
915	119139
920	28232
921	43423
923	13056
924	2651
924	600788
925	572781
926	107531
929	17168
932	149
932	337342
933	186
939	4295
941	118780
942	513688
946	115604
951	14607
951	262997
952	14336
952	100046
952	127040
952	565285
953	232701
954	87754
955	899395
957	139552
957	465062
958	288421
960	3351
961	830
962	4213
962	836205
965	1571
965	129316
965	1183994
966	121840
966	169243
966	258600
966	536141
966	1172312
968	84838
983	22624
986	1612
989	362
989	199563
990	6982
990	367896
994	1395
994	238797
994	354675
994	546194
994	1465425
998	198850
999	318232
1002	1383
1003	5279
1003	602792
1007	41068
1007	730736
1009	9015
1013	145
1013	84373
1013	343828
1013	1194684
1015	371374
1021	4253
1021	68773
1021	181220
1021	351436
1021	397065
1021	439546
1022	7251
1024	578386
1029	107690
1030	87017
1032	215068
1033	1001634
1036	11221
1036	525511
1036	810079
1036	1057406
1036	1580563
1037	325205
1038	249850
1040	173734
1047	1383
1055	14368
1055	456530
1055	1053738
1055	1968291
1059	861587
1064	840
1064	32704
1066	1159
1066	56695
1066	186620
1066	448420
1067	5396
1067	792884
1070	211622
1072	1877049
1073	306316
1075	69218
1075	324162
1075	461088
1075	563845
1075	840137
1075	1138127
1075	1615969
1077	1049207
1082	1220182
1086	1942
1089	196867
1089	1366081
1089	1622585
1091	38816
1093	85578
1098	5321
1099	371819
1099	1791411
1101	15790
1101	514239
1101	1789545
1103	26752
1103	997335
1103	1612477
1103	2256361
1104	1766297
1105	457
1105	186712
1109	26555
1110	2265377
1113	16895
1113	89256
1113	231819
1113	337862
1113	458402
1113	575615
1113	680654
1113	796947
1113	902674
1113	1048829
1113	1182376
1113	1329961
1113	1459847
1113	1668324
1113	1849711
1113	2103659
1116	4972
1117	22377
1117	543609
1117	1937253
1119	2246681
1122	4235
1123	16106
1123	2202310
1125	446187
1127	168553
1129	6197
1129	372439
1129	858918
1129	1077040
1129	1541609
1129	2017291
1134	1340
1140	1093
1145	738369
1150	481
1158	240373
1164	3931
1168	10271
1170	311714
1175	1777817
1177	1432173
1184	4479
1188	21223
1188	629103
1188	1709592
1190	42413
1190	179742
1190	246964
1190	267780
1190	357415
1190	473742
1190	556702
1190	625483
1190	797597
1190	879652
1190	1035102
1190	1231812
1190	2192517
1191	19922
1194	136849
1199	103824
1199	673685
1202	20836
1204	69751
1206	12115
1210	8825
1210	448351
1210	895184
1211	1135855
1216	2038
1216	2072956
1219	1976856
1230	1678
1232	4163
1232	257583
1232	388995
1232	1475465
1233	1332604
1235	421882
1243	85842
1244	56061
1244	1803472
1245	983607
1246	140762
1249	8028
1249	71289
1249	536440
1249	1150353
1264	3143
1283	35052
1291	8193
1294	67196
1295	99311
1298	92756
1298	1928637
1301	63232
1304	1314
1304	26409
1304	56616
1304	62660
1304	73506
1304	113576
1304	211393
1309	5719
1317	49127
1328	327
1329	5746
1329	53866
1329	142041
1329	567490
1329	1195441
1331	10602
1333	7569
1341	1070
1344	108774
1344	233786
1344	307799
1344	494430
1344	798888
1344	1306945
1344	1704639
1346	989
1351	1521
1351	134756
1360	412
1363	96210
1371	19646
1377	10323
1379	214017
1380	5277
1382	91430
1382	331483
1382	590338
1382	1112967
1382	1965459
1384	1435
1386	87480
1388	403
1390	4848
1391	8281
1394	124368
1400	46744
1405	1167695
1407	1286957
1412	8535
1415	62025
1418	41182
1421	135746
1424	1427
1424	753998
1425	106120
1428	11698
1431	9158
1433	19313
1433	745530
1435	18991
1439	109656
1439	236912
1442	147473
1443	3372
1446	42428
1446	1287134
1448	137509
1450	59141
1451	208493
1452	1558
1454	1382
1454	102651
1454	167165
1454	246238
1454	325348
1454	410287
1454	476338
1454	605870
1456	1408
1458	4099
1461	3581
1461	1803303
1463	185732
1465	923755
1468	18782
1468	488372
1470	103594
1471	626135
1474	3209
1479	111065
1482	217468
1482	768333
1498	4430
1500	175991
1501	1039
1501	160815
1504	8081
1506	194342
1507	133320
1507	220010
1507	294253
1510	1173
1511	33380
1511	213535
1511	291144
1511	431666
1511	750192
1511	1660426
1513	212912
1514	331196
1516	1251758
1520	239397
1521	186461
1527	4465
1527	287093
1527	359086
1527	404509
1527	424014
1528	160532
1532	9883
1535	6001
1543	633
1544	24716
1549	5919
1551	144276
1552	1333863
1557	1820
1557	429771
1557	2134930
1562	8834
1565	23095
1567	312632
1569	649943
1570	154490
1573	4984
1574	549249
1575	3430
1575	1628226
1579	790637
1579	1610561
1581	240297
1590	217
1591	34428
1591	137309
1591	171301
1591	180519
1591	361119
1591	454876
1591	814731
1591	1367149
1593	73
1594	184053
1594	1558550
1597	8556
1600	1682
1601	160729
1603	822311
1606	268844
1606	1017780
1607	879208
1611	70052
1611	408325
1611	458627
1611	684681
1611	1097654
1611	1626390
1612	7421
1613	11214
1616	247560
1617	82716
1617	318456
1617	1228961
1618	339230
1618	1029646
1618	1650232
1618	1654449
1618	1656119
1620	451100
1624	2731
1629	45266
1629	533397
1629	1052510
1632	171840
1632	2229302
1638	810272
1641	246478
1644	27533
1644	475832
1644	597094
1646	2437
1648	3798
1659	253
1659	61219
1659	350688
1659	710798
1659	871592
1659	1267677
1659	1911815
1661	11150
1661	160508
1661	499919
1661	644603
1661	707224
1661	822365
1661	1017952
1661	1120524
1661	1484434
1662	1678014
1671	20805
1673	1379696
1682	4267
1682	531395
1682	1337208
1688	22119
1692	1431
1692	111736
1692	678334
1692	1098329
1692	1474628
1694	209
1694	74361
1694	697117
1698	142
1698	737084
1698	941920
1698	1288617
1698	1792558
1703	17822
1705	1166087
1708	18916
1709	234949
1710	82761
1710	995368
1713	20902
1713	1078934
1715	736901
1717	1802250
1718	1084514
1718	1214478
1719	85219
1719	489446
1719	827238
1719	1625281
1720	11327
1720	536142
1720	658679
1722	211704
1722	414923
1722	504622
1722	680302
1722	884878
1722	1088741
1722	1243119
1722	1416960
1722	1620321
1722	1952445
1722	2316495
1723	699129
1726	230
1726	507848
1726	1520026
1731	1093
1731	746200
1731	1369791
1731	1868851
1743	308
1743	1180166
1745	609645
1751	1029560
1753	920431
1754	31878
1757	8768
1759	1003488
1759	1448194
1760	1315860
1764	2276
1764	78775
1764	233740
1764	429600
1764	576000
1764	658663
1764	757247
1764	813045
1764	859248
1764	902582
1764	939806
1764	979602
1764	1032101
1764	1073037
1764	1138608
1764	1177372
1764	1217401
1764	1257436
1764	1326988
1764	1373064
1764	1423798
1764	1471240
1764	1521359
1764	1591887
1764	1672890
1764	1772630
1764	1841531
1764	1940456
1764	1984960
1764	2032940
1764	2099588
1764	2276240
1765	3734
1765	1246073
1767	458914
1769	17622
1775	2158
1777	1070180
1779	1426972
1782	1375087
1788	949612
1791	30587
1791	701343
1792	5494
1793	241415
1795	489722
1798	23696
1799	11150
1799	128827
1799	478209
1799	774639
1799	990440
1799	1152599
1799	1306309
1799	1656986
1801	1770976
1803	12762
1803	564766
1803	1465318
1806	188230
1806	2000971
1806	2259003
1808	442574
1815	12026
1820	7747
1820	1153055
1820	1271866
1824	2325205
1830	2261406
1834	1241676
